course_id,name,category,language,skills,what_you_learn,url,content_length
57,Acupressure Essentials: Pressure Point Techniques for Symptom Management and Self-Care,Health,English,"Clinical Practices, Treatment Planning, Manual Therapy, Pain Management, Mindfulness, Patient Communication, Clinical Assessment, Mental Health","Basic concepts of East Asian Medicine (EAM)
Basic concepts of East Asian Medicine (EAM)
Clinical indications for acupressure and the evidence base for its use in symptom management
Clinical indications for acupressure and the evidence base for its use in symptom management
Acupressure protocols for pain management, gastrointestinal disturbances (constipation, diarrhea, nausea), and wellbeing (anxiety, insomnia, fatigue)
Acupressure protocols for pain management, gastrointestinal disturbances (constipation, diarrhea, nausea), and wellbeing (anxiety, insomnia, fatigue)
Strategies for incorporating acupressure into your professional practice and self-care routines
Strategies for incorporating acupressure into your professional practice and self-care routines",https://www.coursera.org/learn/acupressure,1292
58,Prehospital care of acute stroke and patient selection for endovascular treatment using the RACE scale,Health,English,"Patient Evaluation, Emergency Medicine, Emergency Departments, Patient Treatment, Clinical Assessment, Neurology, Triage, Diagnostic Tests, Emergency Medical Services, Acute Care",,https://www.coursera.org/learn/acute-stroke-race-scale,1198
59,The Addicted Brain,Health,English,"Health Policy, Social Studies, Substance Abuse, Vulnerability, Neurology, Pharmacology, Case Studies, Mental and Behavioral Health, Public Health, Behavioral Health",,https://www.coursera.org/learn/addiction-and-the-brain,271
60,Adding Electronics to Rapid Prototypes,Physical Science And Engineering,English,"Engineering, Scientific, and Technical Instruments, Electrical Wiring, Hardware Design, Basic Electrical Systems, Machine Controls, Electronic Components, PIC Microcontrollers, Electronics, Test Equipment, Embedded Systems, Prototyping, Mechanical Design, Electrical Engineering, Electronic Hardware","You will learn how to incorporate electronic components in your rapid prototypes.
You will learn how to incorporate electronic components in your rapid prototypes.",https://www.coursera.org/learn/adding-electronics-to-rapid-prototypes,903
61,Additional Process Techniques in Microfabrication,Physical Science And Engineering,English,"Manufacturing Processes, Laboratory Testing, Product Testing, Mechanical Engineering, Electrical Engineering, Electronics, Process Engineering, Materials science, Semiconductors, Quality Assurance, Test Engineering, Chemistry",,https://www.coursera.org/learn/additional-process-techniques-in-microfabrication,693
62,ADHD: Everyday Strategies for Elementary Students,Social Sciences,English,"Teaching, Planning, Classroom Management, Diagnostic Tests, Student Engagement, Treatment Planning, Child Development, Instructional Strategies, Positive Behavior Support, Parent Communication, Psychiatric Assessments, Clinical Assessment, Communication, Mental Health Diseases and Disorders, Working With Children, Behavior Management",,https://www.coursera.org/learn/adhd-treatment,1064
63,Adjectives and Adjective Clauses,Language Learning,English,"Vocabulary, Oral Comprehension, Grammar, English Language",,https://www.coursera.org/learn/adjective-clauses,561
64,Digital Marketing,Business,English,"Marketing Strategy and Techniques, Marketing Effectiveness, Marketing Automation, Digital Advertising, Customer Acquisition Management, Content Creation, Advertising, Promotional Strategies, Target Market, Digital Marketing, Marketing Planning, Customer Relationship Management, Customer Engagement, Target Audience, Promotions and Campaigns, Lead Generation","Define what digital marketing is and how it applies to modern business
Define what digital marketing is and how it applies to modern business
Plan and launch a digital marketing campaign with measurable outcomes
Plan and launch a digital marketing campaign with measurable outcomes
Apply B2B marketing tactics to specific audience segments
Apply B2B marketing tactics to specific audience segments
Use digital marketing tools like Adobe Express to create and manage content
Use digital marketing tools like Adobe Express to create and manage content",https://www.coursera.org/learn/adobe-digital-marketing,1124
65,Graphic Design,Computer Science,English,"Generative AI, Color Theory, Graphics Software, Adobe Illustrator, Design, Graphic and Visual Design, Typography, Graphic and Visual Design Software, Graphic Design, Creative Design, Design Elements And Principles, Adobe Creative Cloud, Digital Design","Understand and apply basic graphic design principles to create visually appealing and practical designs that captivate your audience.
Understand and apply basic graphic design principles to create visually appealing and practical designs that captivate your audience.
Gain hands-on experience with Adobe Illustrator, mastering the tools and techniques you need to produce professional-grade artwork.
Gain hands-on experience with Adobe Illustrator, mastering the tools and techniques you need to produce professional-grade artwork.
Build a stunning portfolio that showcases your graphic design and illustration expertise, making you a standout candidate in the creative industry.
Build a stunning portfolio that showcases your graphic design and illustration expertise, making you a standout candidate in the creative industry.",https://www.coursera.org/learn/adobe-graphic-design,309
66,Adobe Illustrator Basics for Beginners,Computer Science,English,"Design Software, Graphic and Visual Design, Design, Graphic and Visual Design Software, Graphic Design, Creative Design, Graphics Software, Color Theory, Adobe Illustrator, Creativity",,https://www.coursera.org/learn/adobe-illustrator-basics-for-beginners,2101
67,Adobe InDesign: Collaborative Design & Workflow Mastery,Computer Science,English,"User Feedback, Style Guides, Collaboration, Adobe Creative Cloud, Document Management, Collaborative Software, Adobe InDesign, File Management, Version Control, Branding, Peer Review","Organize shared InDesign projects for efficient collaboration and version control.
Organize shared InDesign projects for efficient collaboration and version control.
Create Parent Pages and templates, to maintain design consistency.
Create Parent Pages and templates, to maintain design consistency.
Utilize CC Libraries to manage shared assets and ensure brand integrity.
Utilize CC Libraries to manage shared assets and ensure brand integrity.
Apply feedback using InDesign’s review tools.
Apply feedback using InDesign’s review tools.",https://www.coursera.org/learn/adobe-in-design-collaborative-design--workflow-mastery,1917
